scan_stamp,callback_now,tf_stamp,dt_scan_tf,dt_scan_now,pending_age,d,sonar_tx,sonar_ty,sonar_tz,sonar_qx,sonar_qy,sonar_qz,sonar_qw,wx,wy,wz,j_xm540_joint_z,j_xm540_joint,j_joint_boat_x,j_joint_boat_y,js_stamp
1777061612.0424678,1777061612.0907066,1777061612.0424678,0.0,0.04823875427246094,0.04279629699885845,5.175678253173828,-14.924179839104385,14.897090615767397,-0.23741077294213583,0.8905995085045346,-0.4152956160468591,-0.16800255202249229,-0.07834034246587698,-11.825970249493292,11.204754565337105,-2.1229868679091846,0.872668445110321,1.1978963613510132,-15.00006103515625,14.999969482421875,1777061612.0424678
1777061612.0935638,1777061612.1409469,1777061612.0935638,0.0,0.04738306999206543,0.041966709002736025,6.17472505569458,-14.922909115479353,14.895574691050413,-0.23202429345008707,0.8939209734648881,-0.41684858045195783,-0.14931414195519124,-0.06962644028642906,-11.169385782380788,10.422190442655275,-2.2387942024125778,0.8726760745048523,1.2397842407226562,-15.00006103515625,14.999969482421875,1777061612.0935638
1777061612.1446671,1777061612.1909304,1777061612.1446671,0.0,0.04626321792602539,0.043200361000344856,6.840003490447998,-14.92196164591596,14.894444360106398,-0.2274754795836468,0.8963895228732404,-0.41800280718987615,-0.13369013192552742,-0.062341198979508246,-10.716719267262953,9.882651588473598,-2.223350601010538,0.8726817965507507,1.274690866470337,-15.00006103515625,14.999969482421875,1777061612.1446671
1777061612.1955523,1777061612.2410274,1777061612.1955523,0.0,0.045475006103515625,0.03957660300147836,7.715389251708984,-14.921117013371358,14.893436172372422,-0.2228779774001911,0.8985846098265227,-0.41903057295059665,-0.11802544130397519,-0.05503701591304325,-10.130116838058711,9.183451636881141,-2.215269813859862,0.872689425945282,1.309597373008728,-15.00006103515625,14.999969482421875,1777061612.1955523
1777061612.2511415,1777061612.2909622,1777061612.2511415,0.0,0.03982067108154297,0.03601463800077909,8.859619140625,-14.920375835302819,14.89255165006535,-0.21823735686310924,0.9005063796678436,-0.4199298582774976,-0.10232484677728605,-0.047715825850122,-9.370913470583623,8.278544702236992,-2.2060076840318033,0.8726951479911804,1.3445039987564087,-15.00006103515625,14.999969482421875,1777061612.2511415
1777061612.301725,1777061612.3408995,1777061612.301725,0.0,0.039174556732177734,0.03231646100175567,10.867823600769043,-14.91962459557991,14.891654718262041,-0.21261969021719676,0.9024502073257455,-0.4208404877160349,-0.08344348432540898,-0.03891133665506723,-8.052671385036106,6.707299169474727,-2.205323299053453,0.8727027773857117,1.3863918781280518,-15.00006103515625,14.999969482421875,1777061612.301725
1777061612.3553717,1777061612.42618,1777061612.3553717,0.0,0.07080817222595215,0.06693370699940715,13.06747817993164,-14.919114461429338,14.891045523446232,-0.20790420918551397,0.9037678449716027,-0.42145807447810546,-0.06768073897260711,-0.031560916094353186,-6.613623719951988,4.992059957753142,-2.154155553802502,0.8727084994316101,1.4212985038757324,-15.00006103515625,14.999969482421875,1777061612.3553717
1777061612.4077377,1777061612.4409792,1777061612.4077377,0.0,0.03324151039123535,0.013286036999488715,16.80088233947754,-14.91871063131128,14.890562611642927,-0.20316388491751342,0.9048097768814831,-0.42194814893550925,-0.051897450299614484,-0.024200866141050468,-4.190795709375813,2.1041890364537768,-2.1241374944153586,0.8727142214775085,1.4562050104141235,-15.00006103515625,14.999969482421875,1777061612.3892498
1777061612.4614155,1777061612.490933,1777061612.4614155,0.0,0.029517412185668945,0.025927501999831293,19.35624122619629,-14.918413385989263,14.890176205435303,-0.19840446040790868,0.9055760951236382,-0.422309702384879,-0.03609835543712116,-0.016833298754352966,-2.5168145055452342,0.10874710079193584,-1.7391098961328033,0.8727237582206726,1.4911116361618042,-15.00006103515625,14.99993896484375,1777061612.4614155
1777061612.5138078,1777061612.5431793,1777061612.5138078,0.0,0.02937150001525879,0.024594340000476222,35.2439079284668,-14.919331363859479,14.889140138524779,-0.19378096440730586,0.903931366969106,-0.42706237241733647,-0.020733528963348905,-0.009794623594888988,7.438547458348092,-12.307314615488488,-1.809686114667088,0.8827313780784607,1.5249279737472534,-15.00006103515625,14.99993896484375,1777061612.5138078
